id,name,tel,employee_count,homepage_link,address,sales_amount,corporate_number
266,旭川糧運株式会社,0166-22-0841,10,,北海道旭川市大雪通2-485-21,93000000,1450001000390
267,池田電気工事株式会社,0138-43-4433,10,,北海道函館市亀田本町67-33,93000000,8440001000105
268,有限会社奥羽重機工業,0229-78-2844,10,,宮城県大崎市岩出山池月字下宮道下25-4,93000000,7370202003179
269,小笠原建設運輸株式会社,022-398-2216,10,,宮城県仙台市太白区秋保町湯向4-1,93000000,8370001001572
270,有限会社広建,0225-93-3110,15,,宮城県石巻市南中里4-5-3,93000000,6370302003253
271,有限会社有希興業,047-392-5550,10,,千葉県松戸市大橋642-8,93000000,8040002049405
272,有限会社三和,047-444-6063,10,,千葉県鎌ケ谷市軽井沢2093-9,93000000,9040002037945
273,有限会社マルモン興業,054-294-0581,14,,静岡県静岡市葵区門屋619,93000000,1080002005625
274,大豊工業有限会社,0538-23-9525,50,,静岡県袋井市富里2067-1,93000000,1080402021965
275,株式会社大成技建,0538-34-1950,12,,静岡県磐田市立野1258,93000000,4080401016757
276,瑞穂工機株式会社,0567-28-1433,10,,愛知県愛西市甘村井町勘十田割66,92000000,6180001097533
277,有限会社雷工電設,0562-84-1775,13,,愛知県知多郡東浦町大字緒川字東仙台34番地の2,92000000,8180002087267
278,有限会社イハラ,0265-43-2339,16,,長野県下伊那郡阿智村伍和415,92000000,5100002035715
279,第一紙工株式会社,0133-64-0361,14,,北海道石狩市新港南3-703-12,92000000,6430001032968
280,白石自動車工業株式会社,011-861-3359,10,,北海道札幌市白石区本通4北6-20,92000000,2430001008162
281,有限会社シービー,011-758-1838,17,,北海道札幌市北区北27条西4-1-17 諸橋ビル1階,92000000,2430002009127
282,有限会社ワタナベ建材,011-752-4481,11,,北海道札幌市東区北三十三条東12丁目2番5号,92000000,3430002021816
283,株式会社三谷工業,0144-33-3884,10,,北海道苫小牧市美園町4-15-12,92000000,5430001055053
284,有限会社中川観光バス,022-345-3841,17,,宮城県黒川郡大和町吉岡字西原9番地の25,92000000,4370002020253
285,有限会社松栄造園土木,0479-73-2306,20,,千葉県匝瑳市富岡825,92000000,1040002083229
286,有限会社広伸実業,053-428-3337,10,,静岡県浜松市北区初生町246番地の2,92000000,4080402002822
287,株式会社牧野工務所,0537-24-5533,10,,静岡県掛川市下垂木3107,92000000,8080401014492
288,竹中造園土木株式会社,0566-41-4881,11,,愛知県碧南市伏見町3-45,91000000,7180301015334
289,中部ラインテック光藤株式会社,0564-55-8898,10,,愛知県岡崎市土井町字南赤部内18番地,91000000,8180301001416
290,アクア株式会社,052-389-5412,14,,愛知県名古屋市港区宝神3-1610,91000000,4180001069807
291,株式会社南信社,0266-27-8052,13,,長野県岡谷市長地柴宮2-11-10,91000000,3100001019679
292,輿石計量機株式会社,011-821-1265,10,,北海道札幌市豊平区美園三条7丁目1番3号,91000000,6430001006071
293,株式会社北ノ沢建設,011-571-4545,10,,北海道札幌市南区北ノ沢2-1-21,91000000,6430001004430
294,有限会社ユーマック,011-818-7177,20,,北海道札幌市豊平区美園8条6-1-1 カルムイン美園2階,91000000,3430002021023
295,有限会社丸正北栄工業,011-731-3126,17,,北海道札幌市東区北二十七条東10丁目1番18号,91000000,8430002025572
296,共立電気工事株式会社,0143-44-6789,10,,北海道室蘭市中島町4-8-4,91000000,5430001056654
297,株式会社笠松自動車整備工場,0164-22-1211,11,,北海道深川市四条2番4号,91000000,2450001004630
298,有限会社丸勝田村建設,0143-81-2111,11,,北海道登別市緑町2丁目8番地122,91000000,2430002065640
299,株式会社ファーストエンジニアリング,022-390-1052,12,,宮城県仙台市若林区六丁目南97-3 東インター斎喜ビル2階,91000000,4370001014124
300,有限会社永晃建設,0436-61-0830,10,,千葉県市原市姉崎2420,91000000,4040002072476
301,辰巳工業有限会社,0439-32-4951,10,,千葉県君津市白駒117-2,91000000,5040002070173
302,株式会社オーテック,04-7128-6950,10,,千葉県流山市南流山8-1-12,91000000,6040001057063
303,有限会社相馬商事,054-388-3441,11,,静岡県静岡市清水区蒲原5061-2,91000000,3080002013031
304,有限会社三星造園,0576-32-4013,10,,岐阜県下呂市金山町金山3299-2,91000000,4200002027653
305,株式会社ダイリン,0567-67-2669,13,,愛知県弥富市鯏浦町中六114-1,90000000,5180001107706
306,大協工事株式会社,052-831-5901,11,,愛知県名古屋市瑞穂区八勝通1-9-2 倉山ビル2階,90000000,4180001010464
307,株式会社山田建材店,0561-83-5551,30,,愛知県瀬戸市西本地町1-32,90000000,6180001079366
308,三宝設備株式会社,052-622-2102,10,,愛知県名古屋市緑区曽根2-192,90000000,5180001028175
309,正行金属工業株式会社,0565-58-2388,10,,愛知県豊田市岩倉町林口6-1,90000000,1180301018516
310,若園修整株式会社,0586-45-3512,15,,愛知県一宮市開明字名古羅2番地の2,90000000,6180001084473
311,有限会社川本保温工業,0566-99-1090,10,,愛知県安城市姫小川町姫下32-12,90000000,1180302016527
312,ロイヤル技研工業株式会社,0566-48-1431,10,,愛知県碧南市白沢町3-51-3,90000000,3180301015619
313,有限会社服部梱包運送,052-629-3115,13,,愛知県名古屋市緑区鎌倉台2-831 敷田パークマンション101,90000000,9180002048490
314,株式会社フジオカ倉庫運輸,0565-76-2017,10,,愛知県豊田市北一色町吉原28,90000000,9180301019886
315,株式会社神谷金型,0566-23-7985,10,,愛知県刈谷市松坂町5-404,90000000,8180301013840
316,有限会社訪広流通,0568-31-1566,11,,愛知県春日井市西本町3-12,90000000,6180002067741
317,クリエートネットワーク株式会社,052-369-2660,10,,愛知県名古屋市中川区上高畑2丁目6番2,90000000,8180001051653
318,有限会社知北グリーンサービス,0562-48-5755,14,,愛知県大府市桜木町5-287,90000000,7180002084942
319,旭精工有限会社,052-901-5112,10,,愛知県名古屋市北区五反田町159,90000000,8180002010641
320,ヤマミ運輸有限会社,0568-67-4463,11,,愛知県犬山市大字羽黒字高見25番地の3,90000000,5180002074581
321,株式会社白青舎ロジコム,052-721-7331,12,,愛知県名古屋市東区矢田南3-5-6,90000000,7180001017952
322,株式会社ＴＭ,0565-27-3155,10,,愛知県豊田市渡刈町3-127-7,90000000,6180301021556
323,有限会社近藤鉄工所,0562-97-6524,10,,愛知県豊明市栄町根崎27,90000000,7180002063987
324,株式会社システムエンジ,0565-74-0317,20,,愛知県豊田市大林町15-2-7,90000000,4180301020857
325,村松ブロック工業株式会社,0563-59-4188,10,,愛知県西尾市上矢田町郷後88-2,90000000,2180301022839
326,伊藤好商事株式会社,0532-45-0545,15,,愛知県豊橋市大山町字五分取47番地,90000000,3180301005108
327,有限会社寿屋岡崎昆布,0564-51-0510,10,,愛知県岡崎市福岡町字上高須52番地2,90000000,8180302001225
328,株式会社ホクシン,0265-73-5167,10,,長野県伊那市東春近6810-2,90000000,4100001020883
329,有限会社小林製作所,0263-82-3036,20,,長野県安曇野市穂高801-2,90000000,7100002023536
330,株式会社松澤組,0263-82-2139,10,,長野県安曇野市穂高4641,46000000,2100001015324
331,中野ハイヤー株式会社,0269-22-5111,15,,長野県中野市中央1-11-2,90000000,9100001012109
332,株式会社フルタ産業,0265-43-2261,25,,長野県下伊那郡阿智村駒場1156,90000000,7100001024147
333,北部小型運送有限会社,011-231-5829,15,,北海道札幌市中央区北三条東8丁目370番地,90000000,9430002018261
334,有限会社新日興運輸,011-742-0267,10,,北海道札幌市東区北十四条東1丁目2番32号,90000000,2430002009507
335,有限会社寺本鋼業,0143-84-4082,16,,北海道登別市新生町3-20-6,90000000,3430002064526
336,有限会社水元建設,0143-47-8019,10,,北海道室蘭市輪西町1-32-14,90000000,6430002065785
337,双羽コンクリート株式会社,0155-37-2221,15,,北海道帯広市西二十五条北2丁目2番地,90000000,1460101001511
338,株式会社日精,0166-54-4509,11,,北海道旭川市旭町2条18-196-60,90000000,3450001002352
339,桂木建設輸送株式会社,0133-72-3032,13,,北海道札幌市手稲区新発寒七条10丁目7番5号,90000000,2430001003824
340,室蘭運送株式会社,0143-22-3950,10,,北海道室蘭市茶津町4 日本製鋼所構内,90000000,1430001057111
341,株式会社マルゲン工業,0144-76-8184,12,,北海道苫小牧市桜木町4-17-7,90000000,1430001062284
342,有限会社仙台大雅堂,022-227-4445,10,,宮城県仙台市青葉区五橋2-4-15 ハイマート五橋1階,90000000,1370002014514
343,有限会社仙栄鉄筋,022-384-0642,10,,宮城県名取市愛島塩手字西滝沢56番地の1,90000000,9370802000367
344,有限会社豊栄運輸,0225-76-3769,12,,宮城県登米市豊里町新田町151,90000000,8370402000198
345,阿武隈運輸株式会社,0223-22-3457,10,,宮城県岩沼市吹上2-6-22,90000000,7370801000312
346,有限会社高橋運輸,0228-45-3110,13,,宮城県栗原市栗駒渡丸西原13-3,90000000,3370202004734
347,児玉電気工事株式会社,0228-58-2249,11,,宮城県栗原市高清水西善光寺64-2,90000000,1370201003111
348,有限会社佐藤建材運送,0228-45-1782,13,,宮城県栗原市栗駒嶺崎風越14-1,90000000,6370202004715
349,株式会社東城園,0479-73-2128,10,,千葉県匝瑳市平木8531,90000000,6040001063185
350,有限会社菊工業,043-263-0147,11,,千葉県千葉市中央区今井町1494-3,90000000,7040002003164
351,株式会社島商,043-232-0341,10,,千葉県千葉市若葉区小倉町1808-16,90000000,2040001003228
352,有限会社荒井商運,0478-52-3382,30,,千葉県香取市佐原イ1904,90000000,9040002086661
353,株式会社花見川工機,043-422-1899,10,,千葉県千葉市稲毛区山王町136-1,90000000,4040001006212
354,有限会社光精工,0439-65-0471,10,,千葉県富津市千種新田166,90000000,6040002071402
355,エスティコーポレーション株式会社,0438-38-6409,11,,千葉県袖ケ浦市高谷143番地1,90000000,4040001053320
356,株式会社イービーピー,04-7144-8124,12,,千葉県流山市野々下2-650,90000000,4040001041845
357,三靖工業株式会社,047-433-1263,17,,千葉県船橋市前貝塚町843番地3,90000000,2040001018861
358,株式会社丸公工業,055-992-5727,13,,静岡県裾野市公文名130,90000000,4080101002306
359,有限会社ふじ建材店,0550-83-1838,10,,静岡県御殿場市山之尻62-2,90000000,7080102007400
360,株式会社大川金属工業,0547-46-1306,11,,静岡県島田市菊川176-3,90000000,9080001013365
361,有限会社ヤナザイ,0547-46-1125,23,,静岡県島田市牛尾976-4,90000000,7080002014182
362,有限会社池谷精工,053-485-2631,10,,静岡県浜松市西区大久保町5581-2,90000000,5080402000651
363,有限会社杉本精器製作所,053-576-0174,17,,静岡県湖西市山口630-28 テクニカルパーク湖西,90000000,4080402009314
364,株式会社森鉄工所,053-463-1462,12,,静岡県浜松市南区飯田町269-1,90000000,7080401012860
365,有限会社親和運送,0537-24-4155,10,,静岡県掛川市弥生町171,90000000,6080402017397
366,有限会社一隆運送,0538-55-3032,13,,静岡県磐田市福田中島193,90000000,1080402020348
367,南急タクシー株式会社,0557-44-1621,16,,静岡県伊東市玖須美元和田722-450,90000000,6080101013697
368,原町タクシー株式会社,055-966-5121,10,,静岡県沼津市原398-1,90000000,6080101001578
369,シンワ工業株式会社,0584-78-3475,20,,岐阜県大垣市直江町164,90000000,9200001013732
370,株式会社豊成精工,0584-73-1185,10,,岐阜県大垣市小泉町186,90000000,4200001014231
371,高木工業株式会社,0574-43-1212,20,,岐阜県加茂郡八百津町八百津4849-8,90000000,8200001017437
372,伊藤鉄工株式会社,0584-91-6849,12,,岐阜県大垣市野口3丁目1番地7号,90000000,6200001013207
373,柴田稲荷タクシー有限会社,0224-54-1430,360,,宮城県柴田郡柴田町西船迫1-1-18,90000000,4370102000279
374,新星ハイヤー株式会社,0164-23-2156,30,,北海道深川市2条7-4,90000000,7450001004667
375,株式会社板倉築炉工業所,052-692-2555,10,,愛知県名古屋市瑞穂区浮島町6-35,89000000,6180001050748
376,南部電気株式会社,0532-46-1268,10,,愛知県豊橋市柱四番町77-3,89000000,8180301006704
377,有限会社池田工業所,026-284-8514,10,,長野県長野市広田50-2,89000000,6100002000362
378,二水測量設計株式会社,011-631-0263,10,,北海道札幌市中央区大通西15-3-12 大通西ビル5階,89000000,7430001012390
379,株式会社弘谷住宅設備,0166-31-1719,11,,北海道旭川市宮下通24丁目左5号,89000000,1450001002536
380,株式会社青野設備,0143-44-8760,11,,北海道室蘭市東町3-7-12,89000000,1430001056518
381,ミナカ工業株式会社,0225-95-9848,13,,宮城県石巻市緑町2-4-10,89000000,8370301001297
382,株式会社光昇建設,043-292-2222,10,,千葉県千葉市緑区平山町988-3,89000000,7040001002266
383,有限会社協和緑地,04-7133-6772,12,,千葉県柏市花野井1035番地9,89000000,3040002089554
384,有限会社八千代緑化,047-485-7823,10,,千葉県八千代市八千代台北17-15-10,89000000,9040002030413
385,株式会社ミナワ,054-295-9002,10,,静岡県静岡市葵区産女1060-1,89000000,7080001005133
386,有限会社中村緑化建設,053-592-1057,15,,静岡県浜松市西区雄踏町宇布見7974-1,89000000,8080402009847
387,大和建設工業株式会社,0537-86-9819,15,,静岡県御前崎市池新田2511-1,89000000,7080401015046
388,エコーライン株式会社,011-807-0966,14,,北海道札幌市清田区真栄268-8,88000000,8430001002226
389,有限会社佐藤鉄工所,0134-24-1525,11,,北海道小樽市錦町21-16,88000000,1430002054454
390,株式会社ゴトウ産業,0228-34-2245,10,,宮城県登米市石越町南郷字天神堂39番地の4,88000000,1370401000461
391,株式会社小川自動車,022-345-2797,10,,宮城県黒川郡大和町吉岡東3-2-8,88000000,5370001017472
392,只重建設工業株式会社,0225-76-2240,10,,宮城県登米市豊里町新町6-3,88000000,6370401000060
393,東北興業株式会社,0225-76-4966,11,,宮城県登米市豊里町小口前185-5,88000000,7370401000076
394,有限会社東興防災,043-253-1473,11,,千葉県千葉市稲毛区作草部1-8-11,88000000,7040002008080
395,新英工業株式会社,047-368-1086,15,,千葉県松戸市上本郷391-9,88000000,8040001035629
396,五紘建設興業株式会社,055-987-6161,12,,静岡県駿東郡長泉町上土狩553-1,88000000,3080101005557
397,有限会社鈴木塗装,054-641-8608,10,,静岡県藤枝市音羽町3-22-8,88000000,8080002017663
